APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,APMC/Commodity,deseasonalise_price,seasonality_type
Shrirampur,Lemon,2016,February,45,1500,2500,2000,01-02-2016,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2432.811315,multiplicative
Shrirampur,Lemon,2015,January,95,1238,1746,1494,01-01-2015,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2200.407811,multiplicative
Shrirampur,Lemon,2016,January,73,1583,2556,2069,01-01-2016,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2155.615898,multiplicative
Shrirampur,Lemon,2015,July,169,1435,1920,1680,01-07-2015,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2180.346882,multiplicative
Shrirampur,Lemon,2016,July,73,3342,4105,3737,01-07-2016,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2207.270761,multiplicative
Shrirampur,Lemon,2015,June,201,2565,3283,2937,01-06-2015,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2201.341822,multiplicative
Shrirampur,Lemon,2016,June,99,3167,4125,3646,01-06-2016,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2187.859578,multiplicative
Shrirampur,Lemon,2015,March,83,1763,2737,2250,01-03-2015,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2177.260585,multiplicative
Shrirampur,Lemon,2016,March,55,1563,2469,2016,01-03-2016,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2199.433191,multiplicative
Shrirampur,Lemon,2015,May,180,3413,4326,3870,01-05-2015,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2311.758152,multiplicative
Shrirampur,Lemon,2016,May,82,3239,4174,3707,01-05-2016,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2423.027274,multiplicative
Shrirampur,Lemon,2014,November,110,2813,3438,3125,01-11-2014,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2294.83224,multiplicative
Shrirampur,Lemon,2015,November,91,1500,2475,1988,01-11-2015,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2361.599992,multiplicative
Shrirampur,Lemon,2014,October,84,3143,3810,3476,01-10-2014,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2107.729136,multiplicative
Shrirampur,Lemon,2015,October,116,1500,2500,2000,01-10-2015,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2675.987594,multiplicative
Shrirampur,Lemon,2016,October,74,1500,2425,1963,01-10-2016,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",4849.973986,multiplicative
Shrirampur,Lemon,2014,September,49,1538,2269,1904,01-09-2014,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",3093.032176,multiplicative
Shrirampur,Lemon,2015,September,75,1105,1684,1395,01-09-2015,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",3156.045623,multiplicative
Shrirampur,Lemon,2016,September,72,1500,2500,2000,01-09-2016,Ahmadnagar,Maharashtra,"Shrirampur,Lemon",2147.384176,multiplicative
Shrirampur,Maize,2015,April,323,1122,1209,1168,01-04-2015,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1500.173611,Additive
Shrirampur,Maize,2016,April,119,1305,1415,1373,01-04-2016,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1299.256944,Additive
Shrirampur,Maize,2015,August,17,1332,1341,1336,01-08-2015,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1215.756944,Additive
Shrirampur,Maize,2016,August,2,1425,1425,1425,01-08-2016,Ahmadnagar,Maharashtra,"Shrirampur,Maize",949.4236111,Additive
Shrirampur,Maize,2014,December,1234,876,1096,987,01-12-2014,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1078.048611,Additive
Shrirampur,Maize,2015,December,280,1336,1387,1361,01-12-2015,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1095.673611,Additive
Shrirampur,Maize,2015,February,362,996,1099,1054,01-02-2015,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1189.986111,Additive
Shrirampur,Maize,2016,February,537,1249,1345,1297,01-02-2016,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1165.861111,Additive
Shrirampur,Maize,2015,January,1136,959,1149,1076,01-01-2015,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1183.256944,Additive
Shrirampur,Maize,2016,January,362,1283,1375,1333,01-01-2016,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1202.381944,Additive
Shrirampur,Maize,2015,July,20,1264,1294,1279,01-07-2015,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1228.673611,Additive
Shrirampur,Maize,2015,June,227,1131,1215,1176,01-06-2015,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1249.506944,Additive
Shrirampur,Maize,2016,June,5,1457,1457,1457,01-06-2016,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1266.173611,Additive
Shrirampur,Maize,2015,March,105,1111,1172,1151,01-03-2015,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1281.256944,Additive
Shrirampur,Maize,2016,March,287,1286,1350,1308,01-03-2016,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1300.756944,Additive
Shrirampur,Maize,2015,May,472,1113,1193,1148,01-05-2015,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1323.423611,Additive
Shrirampur,Maize,2016,May,73,1386,1437,1411,01-05-2016,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1335.048611,Additive
Shrirampur,Maize,2014,November,244,1121,1322,1177,01-11-2014,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1338.673611,Additive
Shrirampur,Maize,2015,November,273,1213,1301,1262,01-11-2015,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1346.986111,Additive
Shrirampur,Maize,2014,October,21,1252,1267,1259,01-10-2014,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1370.861111,Additive
Shrirampur,Maize,2015,October,325,1221,1263,1241,01-10-2015,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1446.256944,Additive
Shrirampur,Maize,2016,October,1,1400,1400,1400,01-10-2016,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1483.381944,Additive
Shrirampur,Maize,2014,September,19,1546,1557,1547,01-09-2014,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1226.673611,Additive
Shrirampur,Maize,2015,September,6,1313,1313,1313,01-09-2015,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1338.506944,Additive
Shrirampur,Maize,2016,September,1,1400,1400,1400,01-09-2016,Ahmadnagar,Maharashtra,"Shrirampur,Maize",1353.173611,Additive
Shrirampur,Mosambi,2015,April,65,2389,3389,2889,01-04-2015,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2251.534722,Additive
Shrirampur,Mosambi,2016,April,7,2500,3500,3000,01-04-2016,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",1880.159722,Additive
Shrirampur,Mosambi,2015,August,80,2083,3042,2596,01-08-2015,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2604.784722,Additive
Shrirampur,Mosambi,2016,August,84,3058,4083,3550,01-08-2016,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2498.701389,Additive
Shrirampur,Mosambi,2014,December,172,2306,3000,2653,01-12-2014,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2559.159722,Additive
Shrirampur,Mosambi,2015,December,85,2500,3375,2938,01-12-2015,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2979.451389,Additive
Shrirampur,Mosambi,2015,February,84,2500,3444,2972,01-02-2015,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2800.972222,Additive
Shrirampur,Mosambi,2016,February,25,2500,3333,2917,01-02-2016,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2785.930556,Additive
Shrirampur,Mosambi,2015,January,97,1893,2536,2221,01-01-2015,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2716.993056,Additive
Shrirampur,Mosambi,2016,January,19,2250,2750,2500,01-01-2016,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2735.993056,Additive
Shrirampur,Mosambi,2015,July,49,2333,3167,2758,01-07-2015,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2759.493056,Additive
Shrirampur,Mosambi,2016,July,18,3500,4250,3875,01-07-2016,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2768.826389,Additive
Shrirampur,Mosambi,2015,June,36,2200,3400,2910,01-06-2015,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2766.534722,Additive
Shrirampur,Mosambi,2016,June,21,2667,3500,3100,01-06-2016,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2771.159722,Additive
Shrirampur,Mosambi,2015,March,80,2500,3500,3000,01-03-2015,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2775.784722,Additive
Shrirampur,Mosambi,2016,March,13,2500,3500,3000,01-03-2016,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2783.701389,Additive
Shrirampur,Mosambi,2015,May,75,2500,3500,3000,01-05-2015,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2838.159722,Additive
Shrirampur,Mosambi,2016,May,6,2500,3500,3000,01-05-2016,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2924.451389,Additive
Shrirampur,Mosambi,2014,November,197,2354,3063,2708,01-11-2014,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2800.972222,Additive
Shrirampur,Mosambi,2015,November,128,2500,3286,2879,01-11-2015,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2896.930556,Additive
Shrirampur,Mosambi,2014,October,90,1528,2167,1847,01-10-2014,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2716.993056,Additive
Shrirampur,Mosambi,2015,October,201,2375,3042,2738,01-10-2015,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2925.993056,Additive
Shrirampur,Mosambi,2016,October,85,2417,3000,2708,01-10-2016,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",3876.493056,Additive
Shrirampur,Mosambi,2014,September,75,1500,2077,1788,01-09-2014,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",3722.826389,Additive
Shrirampur,Mosambi,2015,September,144,1875,2725,2303,01-09-2015,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",3332.534722,Additive
Shrirampur,Mosambi,2016,September,105,2462,3269,2869,01-09-2016,Ahmadnagar,Maharashtra,"Shrirampur,Mosambi",2741.159722,Additive
Shrirampur,Onion,2015,April,104438,200,1395,1032,01-04-2015,Ahmadnagar,Maharashtra,"Shrirampur,Onion",-371.3680556,Additive
Shrirampur,Onion,2016,April,90310,100,944,625,01-04-2016,Ahmadnagar,Maharashtra,"Shrirampur,Onion",280.1736111,Additive
Shrirampur,Onion,2015,August,55705,1675,5300,4088,01-08-2015,Ahmadnagar,Maharashtra,"Shrirampur,Onion",1207.340278,Additive
Shrirampur,Onion,2016,August,206866,192,942,679,01-08-2016,Ahmadnagar,Maharashtra,"Shrirampur,Onion",1994.965278,Additive
Shrirampur,Onion,2014,December,3222,271,1761,1364,01-12-2014,Ahmadnagar,Maharashtra,"Shrirampur,Onion",1740.756944,Additive
Shrirampur,Onion,2015,December,20112,369,1900,1344,01-12-2015,Ahmadnagar,Maharashtra,"Shrirampur,Onion",2225.006944,Additive
Shrirampur,Onion,2015,February,8630,260,1805,1390,01-02-2015,Ahmadnagar,Maharashtra,"Shrirampur,Onion",1859.944444,Additive
Shrirampur,Onion,2016,February,47803,178,1208,861,01-02-2016,Ahmadnagar,Maharashtra,"Shrirampur,Onion",1793.236111,Additive
Shrirampur,Onion,2015,January,12291,209,1534,1164,01-01-2015,Ahmadnagar,Maharashtra,"Shrirampur,Onion",2126.131944,Additive
Shrirampur,Onion,2016,January,27479,263,1751,1313,01-01-2016,Ahmadnagar,Maharashtra,"Shrirampur,Onion",2159.631944,Additive
Shrirampur,Onion,2015,July,72862,633,2831,2006,01-07-2015,Ahmadnagar,Maharashtra,"Shrirampur,Onion",2165.006944,Additive
Shrirampur,Onion,2016,July,179762,240,1048,765,01-07-2016,Ahmadnagar,Maharashtra,"Shrirampur,Onion",2149.173611,Additive
Shrirampur,Onion,2015,June,122852,309,2223,1577,01-06-2015,Ahmadnagar,Maharashtra,"Shrirampur,Onion",2107.631944,Additive
Shrirampur,Onion,2016,June,213787,188,1119,773,01-06-2016,Ahmadnagar,Maharashtra,"Shrirampur,Onion",2071.173611,Additive
Shrirampur,Onion,2015,March,50967,262,1446,1096,01-03-2015,Ahmadnagar,Maharashtra,"Shrirampur,Onion",2031.340278,Additive
Shrirampur,Onion,2016,March,45044,161,961,628,01-03-2016,Ahmadnagar,Maharashtra,"Shrirampur,Onion",1974.965278,Additive
Shrirampur,Onion,2015,May,102657,192,1735,1208,01-05-2015,Ahmadnagar,Maharashtra,"Shrirampur,Onion",1889.756944,Additive
Shrirampur,Onion,2016,May,120316,118,948,659,01-05-2016,Ahmadnagar,Maharashtra,"Shrirampur,Onion",1696.006944,Additive
Shrirampur,Onion,2014,November,20245,282,1782,1414,01-11-2014,Ahmadnagar,Maharashtra,"Shrirampur,Onion",1391.944444,Additive
Shrirampur,Onion,2015,November,5468,713,3106,2238,01-11-2015,Ahmadnagar,Maharashtra,"Shrirampur,Onion",1386.236111,Additive
Shrirampur,Onion,2014,October,49622,259,2000,1495,01-10-2014,Ahmadnagar,Maharashtra,"Shrirampur,Onion",1577.131944,Additive
Shrirampur,Onion,2015,October,3545,1114,4171,3286,01-10-2015,Ahmadnagar,Maharashtra,"Shrirampur,Onion",1355.631944,Additive
Shrirampur,Onion,2016,October,76155,100,1000,670,01-10-2016,Ahmadnagar,Maharashtra,"Shrirampur,Onion",924.0069444,Additive
Shrirampur,Onion,2014,September,110326,258,2000,1496,01-09-2014,Ahmadnagar,Maharashtra,"Shrirampur,Onion",-1259.826389,Additive
Shrirampur,Onion,2015,September,16129,1656,4888,3975,01-09-2015,Ahmadnagar,Maharashtra,"Shrirampur,Onion",-1284.368056,Additive
Shrirampur,Onion,2016,September,107557,150,850,583,01-09-2016,Ahmadnagar,Maharashtra,"Shrirampur,Onion",-544.8263889,Additive
Shrirampur,Papai,2015,April,53,800,1023,904,01-04-2015,Ahmadnagar,Maharashtra,"Shrirampur,Papai",451.0677083,Additive
Shrirampur,Papai,2016,April,28,500,700,600,01-04-2016,Ahmadnagar,Maharashtra,"Shrirampur,Papai",310.4010417,Additive
Shrirampur,Papai,2015,August,65,976,1353,1165,01-08-2015,Ahmadnagar,Maharashtra,"Shrirampur,Papai",1268.109375,Additive
Shrirampur,Papai,2016,August,3,1000,2000,1500,01-08-2016,Ahmadnagar,Maharashtra,"Shrirampur,Papai",1085.942708,Additive
Shrirampur,Papai,2014,December,88,700,900,800,01-12-2014,Ahmadnagar,Maharashtra,"Shrirampur,Papai",881.9010417,Additive
Shrirampur,Papai,2015,December,79,473,673,573,01-12-2015,Ahmadnagar,Maharashtra,"Shrirampur,Papai",900.359375,Additive
Shrirampur,Papai,2015,February,149,519,719,619,01-02-2015,Ahmadnagar,Maharashtra,"Shrirampur,Papai",991.6927083,Additive
Shrirampur,Papai,2016,February,68,492,692,592,01-02-2016,Ahmadnagar,Maharashtra,"Shrirampur,Papai",1103.546875,Additive
Shrirampur,Papai,2015,January,228,516,716,616,01-01-2015,Ahmadnagar,Maharashtra,"Shrirampur,Papai",955.8177083,Additive
Shrirampur,Papai,2016,January,79,493,693,593,01-01-2016,Ahmadnagar,Maharashtra,"Shrirampur,Papai",929.6927083,Additive
Shrirampur,Papai,2015,July,66,1000,1477,1238,01-07-2015,Ahmadnagar,Maharashtra,"Shrirampur,Papai",919.2760417,Additive
Shrirampur,Papai,2016,July,3,1000,1500,1250,01-07-2016,Ahmadnagar,Maharashtra,"Shrirampur,Papai",917.1927083,Additive
Shrirampur,Papai,2015,June,51,992,1392,1196,01-06-2015,Ahmadnagar,Maharashtra,"Shrirampur,Papai",909.0677083,Additive
Shrirampur,Papai,2016,June,12,1033,1333,1183,01-06-2016,Ahmadnagar,Maharashtra,"Shrirampur,Papai",889.4010417,Additive
Shrirampur,Papai,2015,March,90,659,859,759,01-03-2015,Ahmadnagar,Maharashtra,"Shrirampur,Papai",868.109375,Additive
Shrirampur,Papai,2016,March,77,491,691,591,01-03-2016,Ahmadnagar,Maharashtra,"Shrirampur,Papai",858.9427083,Additive
Shrirampur,Papai,2015,May,19,880,1200,1040,01-05-2015,Ahmadnagar,Maharashtra,"Shrirampur,Papai",858.9010417,Additive
Shrirampur,Papai,2016,May,9,733,933,833,01-05-2016,Ahmadnagar,Maharashtra,"Shrirampur,Papai",873.359375,Additive
Shrirampur,Papai,2014,November,101,965,1165,1065,01-11-2014,Ahmadnagar,Maharashtra,"Shrirampur,Papai",823.6927083,Additive
Shrirampur,Papai,2015,November,91,550,780,665,01-11-2015,Ahmadnagar,Maharashtra,"Shrirampur,Papai",799.546875,Additive
Shrirampur,Papai,2014,October,72,571,771,671,01-10-2014,Ahmadnagar,Maharashtra,"Shrirampur,Papai",748.8177083,Additive
Shrirampur,Papai,2015,October,90,1000,1500,1250,01-10-2015,Ahmadnagar,Maharashtra,"Shrirampur,Papai",916.6927083,Additive
Shrirampur,Papai,2016,October,50,1500,2036,1768,01-10-2016,Ahmadnagar,Maharashtra,"Shrirampur,Papai",931.2760417,Additive
Shrirampur,Papai,2014,September,45,542,742,642,01-09-2014,Ahmadnagar,Maharashtra,"Shrirampur,Papai",1252.192708,Additive
Shrirampur,Papai,2015,September,48,914,1286,1100,01-09-2015,Ahmadnagar,Maharashtra,"Shrirampur,Papai",1459.067708,Additive
Shrirampur,Papai,2016,September,16,1400,1900,1650,01-09-2016,Ahmadnagar,Maharashtra,"Shrirampur,Papai",1407.401042,Additive
Shrirampur,Pomegranate,2015,April,17,3500,4500,4000,01-04-2015,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",4177.826389,Additive
Shrirampur,Pomegranate,2016,April,78,2591,3591,3091,01-04-2016,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",4115.909722,Additive
Shrirampur,Pomegranate,2015,August,191,2643,3643,3143,01-08-2015,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",4188.909722,Additive
Shrirampur,Pomegranate,2016,August,135,3421,4474,3947,01-08-2016,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",4525.451389,Additive
Shrirampur,Pomegranate,2014,December,145,4250,4800,4528,01-12-2014,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",4601.076389,Additive
Shrirampur,Pomegranate,2015,December,88,2567,3533,3050,01-12-2015,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",4224.534722,Additive
Shrirampur,Pomegranate,2015,February,132,3550,4475,4013,01-02-2015,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3910.909722,Additive
Shrirampur,Pomegranate,2016,February,66,2423,3423,2923,01-02-2016,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3886.701389,Additive
Shrirampur,Pomegranate,2015,January,162,4100,4800,4450,01-01-2015,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3613.909722,Additive
Shrirampur,Pomegranate,2016,January,91,2441,3412,2926,01-01-2016,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3505.284722,Additive
Shrirampur,Pomegranate,2015,July,186,3000,3975,3488,01-07-2015,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3380.201389,Additive
Shrirampur,Pomegranate,2016,July,68,3563,4563,4063,01-07-2016,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3271.284722,Additive
Shrirampur,Pomegranate,2015,June,112,3409,4318,3864,01-06-2015,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3189.826389,Additive
Shrirampur,Pomegranate,2016,June,23,3500,4500,4000,01-06-2016,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3115.909722,Additive
Shrirampur,Pomegranate,2015,March,140,3458,4271,3865,01-03-2015,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3059.909722,Additive
Shrirampur,Pomegranate,2016,March,119,2500,3500,3000,01-03-2016,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3047.451389,Additive
Shrirampur,Pomegranate,2015,May,78,3500,4500,4000,01-05-2015,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3077.076389,Additive
Shrirampur,Pomegranate,2016,May,80,2928,4065,3565,01-05-2016,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3134.534722,Additive
Shrirampur,Pomegranate,2014,November,275,3667,4458,4063,01-11-2014,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3045.909722,Additive
Shrirampur,Pomegranate,2015,November,109,2447,3421,2934,01-11-2015,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",2977.701389,Additive
Shrirampur,Pomegranate,2014,October,415,3500,4500,4000,01-10-2014,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3178.909722,Additive
Shrirampur,Pomegranate,2015,October,175,2500,3500,3000,01-10-2015,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3641.284722,Additive
Shrirampur,Pomegranate,2016,October,148,2357,3024,2690,01-10-2016,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3955.201389,Additive
Shrirampur,Pomegranate,2014,September,394,3476,4476,3988,01-09-2014,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",4075.284722,Additive
Shrirampur,Pomegranate,2015,September,178,2500,3500,3000,01-09-2015,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",3269.826389,Additive
Shrirampur,Pomegranate,2016,September,169,2636,3523,3080,01-09-2016,Ahmadnagar,Maharashtra,"Shrirampur,Pomegranate",2805.909722,Additive
Shrirampur,Potato,2015,April,1950,808,1029,921,01-04-2015,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1862.687492,multiplicative
Shrirampur,Potato,2016,April,1820,1000,1378,1189,01-04-2016,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1706.305794,multiplicative
Shrirampur,Potato,2015,August,1570,600,800,700,01-08-2015,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1986.256831,multiplicative
Shrirampur,Potato,2016,August,1945,1390,1657,1524,01-08-2016,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1856.581242,multiplicative
Shrirampur,Potato,2014,December,1590,1956,2233,2092,01-12-2014,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1110.316762,multiplicative
Shrirampur,Potato,2015,December,1330,900,1100,1000,01-12-2015,Ahmadnagar,Maharashtra,"Shrirampur,Potato",984.8502092,multiplicative
Shrirampur,Potato,2015,February,1766,991,1195,1095,01-02-2015,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1057.393957,multiplicative
Shrirampur,Potato,2016,February,1041,985,1200,1100,01-02-2016,Ahmadnagar,Maharashtra,"Shrirampur,Potato",933.717269,multiplicative
Shrirampur,Potato,2015,January,2110,1127,1358,1244,01-01-2015,Ahmadnagar,Maharashtra,"Shrirampur,Potato",958.0053257,multiplicative
Shrirampur,Potato,2016,January,1490,942,1142,1042,01-01-2016,Ahmadnagar,Maharashtra,"Shrirampur,Potato",870.172437,multiplicative
Shrirampur,Potato,2015,July,1580,650,850,750,01-07-2015,Ahmadnagar,Maharashtra,"Shrirampur,Potato",821.3092564,multiplicative
Shrirampur,Potato,2016,July,1580,1335,1665,1497,01-07-2016,Ahmadnagar,Maharashtra,"Shrirampur,Potato",813.8702714,multiplicative
Shrirampur,Potato,2015,June,1670,776,976,876,01-06-2015,Ahmadnagar,Maharashtra,"Shrirampur,Potato",815.5317706,multiplicative
Shrirampur,Potato,2016,June,2020,1008,1500,1256,01-06-2016,Ahmadnagar,Maharashtra,"Shrirampur,Potato",827.1245035,multiplicative
Shrirampur,Potato,2015,March,1960,942,1192,1067,01-03-2015,Ahmadnagar,Maharashtra,"Shrirampur,Potato",855.1811829,multiplicative
Shrirampur,Potato,2016,March,2110,1000,1212,1106,01-03-2016,Ahmadnagar,Maharashtra,"Shrirampur,Potato",887.467133,multiplicative
Shrirampur,Potato,2015,May,1840,675,875,775,01-05-2015,Ahmadnagar,Maharashtra,"Shrirampur,Potato",930.024169,multiplicative
Shrirampur,Potato,2016,May,1920,1000,1500,1250,01-05-2016,Ahmadnagar,Maharashtra,"Shrirampur,Potato",989.3472422,multiplicative
Shrirampur,Potato,2014,November,2450,2054,2288,2167,01-11-2014,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1096.042846,multiplicative
Shrirampur,Potato,2015,November,1600,825,1040,933,01-11-2015,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1205.417842,multiplicative
Shrirampur,Potato,2014,October,2270,1664,1868,1770,01-10-2014,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1545.16988,multiplicative
Shrirampur,Potato,2015,October,2060,742,969,858,01-10-2015,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1247.644499,multiplicative
Shrirampur,Potato,2016,October,1820,1330,1570,1450,01-10-2016,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1639.333276,multiplicative
Shrirampur,Potato,2014,September,1780,1629,1829,1729,01-09-2014,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1771.911848,multiplicative
Shrirampur,Potato,2015,September,1720,657,857,757,01-09-2015,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1552.41913,multiplicative
Shrirampur,Potato,2016,September,1820,1326,1548,1441,01-09-2016,Ahmadnagar,Maharashtra,"Shrirampur,Potato",1397.821131,multiplicative
Shrirampur,Sorgum(Jawar),2015,April,1221,1390,1840,1667,01-04-2015,Ahmadnagar,Maharashtra,"Shrirampur,Sorgum(Jawar)",1719.479083,multiplicative
Shrirampur,Sorgum(Jawar),2016,April,1120,1553,1897,1779,01-04-2016,Ahmadnagar,Maharashtra,"Shrirampur,Sorgum(Jawar)",1750.504359,multiplicative
Shrirampur,Sorgum(Jawar),2015,August,187,1558,1808,1698,01-08-2015,Ahmadnagar,Maharashtra,"Shrirampur,Sorgum(Jawar)",2092.100054,multiplicative
Shrirampur,Sorgum(Jawar),2016,August,276,1470,1695,1616,01-08-2016,Ahmadnagar,Maharashtra,"Shrirampur,Sorgum(Jawar)",1475.992595,multiplicative
Shrirampur,Sorgum(Jawar),2014,December,149,1535,1947,1800,01-12-2014,Ahmadnagar,Maharashtra,"Shrirampur,Sorgum(Jawar)",1608.249326,multiplicative
Shrirampur,Sorgum(Jawar),2015,December,172,1869,2295,2148,01-12-2015,Ahmadnagar,Maharashtra,"Shrirampur,Sorgum(Jawar)",1788.293901,multiplicative
Shrirampur,Sorgum(Jawar),2015,February,1026,1405,1763,1649,01-02-2015,Ahmadnagar,Maharashtra,"Shrirampur,Sorgum(Jawar)",1727.41581,multiplicative
Shrirampur,Sorgum(Jawar),2016,February,1462,1496,1769,1646,01-02-2016,Ahmadnagar,Maharashtra,"Shrirampur,Sorgum(Jawar)",1689.155148,multiplicative
Shrirampur,Sorgum(Jawar),2015,January,218,1613,1981,1796,01-01-2015,Ahmadnagar,Maharashtra,"Shrirampur,Sorgum(Jawar)",1713.847399,multiplicative
Shrirampur,Sorgum(Jawar),2016,January,218,1654,2115,1985,01-01-2016,Ahmadnagar,Maharashtra,"Shrirampur,Sorgum(Jawar)",1714.389584,multiplicative
Shrirampur,Sorgum(Jawar),2015,July,219,1401,1657,1554,01-07-2015,Ahmadnagar,Maharashtra,"Shrirampur,Sorgum(Jawar)",1736.786003,multiplicative
Shrirampur,Sorgum(Jawar),2016,July,44,1667,1934,1817,01-07-2016,Ahmadnagar,Maharashtra,"Shrirampur,Sorgum(Jawar)",1744.543422,multiplicative
